Question,Choice 1,Choice 2,Choice 3,Choice 4,Correct Answer,Explanation,Source
"Cuando un propietario quiere protestar por el monto de la tasación de una propiedad, ¿cuál es el paso final?",presentar una apelación ante el ajustador,solicitar una revisión judicial,iniciar un litigio,apelación ante un tribunal superior,4,,PREP-FL-Spanish Quizzes 18.17.
¿Cual no es necesario para calificar para una exención en los impuestos sobre la propiedad familiar?,cabeza de familia,titular del título de Homestead,residente de Homestead por 1 año a partir del 1 de enero,residencia permanente,1,,PREP-FL-Spanish Quizzes 18.18.
El valor imponible de una propiedad se calcula de la siguiente manera:,multiplicando el valor catastral por el tipo impositivo,restando el valor de tasación del valor justo,restando las exenciones del valor catastral,sumando el valor de tasación al valor justo,3,,PREP-FL-Spanish Quizzes 18.19.
Un objetivo central de la planificación del uso público del suelo es,equilibrar los derechos de propiedad individual con el bienestar de la comunidad,desarrollar un acuerdo entre propietarios e inquilinos,impedir el desarrollo por parte de desarrolladores y contratistas de construcción con fines de lucro,subordinar los intereses privados al bien público,1,,PREP-FL-Spanish Quizzes 19.1.
La mejor definición de un plan maestro es,una revisión anual de todos los permisos y zonas de uso de la tierra,un análisis exhaustivo de los patrones de uso de la tierra existentes en un mercado,una ley estatal o regional de uso de la tierra que exija el cumplimiento condado por condado,una fusión de las leyes de uso de la tierra y los objetivos y estrategias locales de uso de la tierra,4,,PREP-FL-Spanish Quizzes 19.2.
El mecanismo principal para implementar un plan maestro es,zonificación,referéndum,elecciones públicas,administración de propiedades,1,,PREP-FL-Spanish Quizzes 19.3.
"La zonificación, los códigos de construcción y las restricciones ambientales son formas de control local del uso de la tierra conocidas como",fuerza mayor,Preferencia,poder policial,concurrencia,3,,PREP-FL-Spanish Quizzes 19.4.
Un municipio puede usar su poder de expropiación para exigir al propietario de una propiedad que,pagar impuestos a la propiedad más altos,ceder una servidumbre sin recibir indemnización alguna,limpia la propiedad,vender el inmueble al municipio,4,,PREP-FL-Spanish Quizzes 19.5.
"En la mayoría de las jurisdicciones, el plan maestro es administrado por",el alcalde o el superintendente del condado,la Junta de Compensación,la Comisión de Planificación,la Junta de Ajuste de Zonificación,3,,PREP-FL-Spanish Quizzes 19.6.
Los condados y municipios tienen el derecho legal de controlar el uso de la tierra debido a,la doctrina de la apropiación,delegación de autoridad mediante actos habilitantes a nivel estatal,costumbre y tradición,consenso de la comunidad local a través de referéndum,2,,PREP-FL-Spanish Quizzes 19.7.
"Para ser válida, una ordenanza de zonificación local debe","promover razonablemente la salud, la seguridad y el bienestar de la comunidad",cumplir con las leyes federales de zonificación,se aplican solo a propiedades únicas,publicarse periódicamente en el periódico local,1,,PREP-FL-Spanish Quizzes 19.8.
¿Cuál es el objetivo fundamental de un permiso de construcción?,restringir el número de nuevos proyectos de desarrollo,establecer las bases para una inspección,promover las cédulas de habitabilidad,para garantizar que las mejoras cumplan con los códigos,4,,PREP-FL-Spanish Quizzes 19.9.
Un objetivo principal de la zonificación residencial es,controle los rangos de valor de las viviendas de un vecindario,regular la densidad,garantizar que solo se permita una cantidad limitada de actividad comercial e industrial en una zona residencial en particular,maximice la intensidad de uso,2,,PREP-FL-Spanish Quizzes 19.10.
"Una organización sin fines de lucro quiere erigir un centro de guardería muy necesaria en una zona residencial. Dadas otras circunstancias favorables, las autoridades locales conceden el permiso",una excepción especial,un uso ilegal no conforme,una varianza,una licencia,1,,PREP-FL-Spanish Quizzes 19.11.
"Se dice que una propiedad que se ajustaba a las ordenanzas de zonificación cuando se desarrolló, pero que no se ajusta a las nuevas ordenanzas, es",una excepción especial,una varianza,un uso legal no conforme,una anomalía,3,,PREP-FL-Spanish Quizzes 19.12.
Una situación en la que una junta de zonificación podría permitir una variación es cuando,causaría al dueño de la propiedad dificultades irrazonables para que la propiedad cumpla con las ordenanzas de zonificación,el dueño de la propiedad es quien llama la atención de la junta de zonificación sobre la variación,la variación fue causada por un contratista y no por el dueño de la propiedad,la propiedad está en conflicto con no más de una ordenanza de zonificación,1,,PREP-FL-Spanish Quizzes 19.13.
El proceso de aprobación para el desarrollo de múltiples propiedades en un área incluye la presentación de,un pacto de restricción,un plano catastral de subdivisión,una orden judicial,la proforma de un desarrollador,2,,PREP-FL-Spanish Quizzes 19.14.
"Por lo general, una autoridad de condado o municipal otorga un certificado de ocupación para nuevas construcciones solo después de",a todos los contratistas se les ha pagado por los servicios,todo el trabajo se ha completado durante al menos treinta días,la construcción cumple con los códigos de construcción,el tasador fiscal ha valorado la mejora,3,,PREP-FL-Spanish Quizzes 19.15.
¿Cuál de las siguientes opciones promueve centros urbanos en las comunidades locales y estatales?,Ley de Política de Crecimiento de la Florida,Ley de Planificación Comunitaria de Florida,Departamento de Asuntos Comunitarios de Florida,Comisión de Construcción de Florida,1,,PREP-FL-Spanish Quizzes 19.16.
¿Cuál de los elementos comprensivo del plan deben incluir normas para el control de las densidades de población?,circulación del tráfico,conservación de los recursos naturales,coordinación intergubernamental,uso futuro de la tierra,4,,PREP-FL-Spanish Quizzes 19.17.
El Código de Construcción de Florida,se desarrolla y actualiza a nivel de los gobiernos locales,incluye categorías de riesgo basadas en la velocidad del viento,se actualiza cada 5 años,se desarrolló después de que el huracán Katrina mostrara la necesidad de códigos más robustos en todo el estado,2,,PREP-FL-Spanish Quizzes 19.18.
Valor R,se refiere al factor de riesgo de las tormentas de velocidad del viento en las zonas costeras,se refiere a la resistencia del aislamiento al flujo de calor,se refiere a los requisitos para las inspecciones de edificios,Se refiere a la tasa de crecimiento de la población dentro de las áreas especiales de riesgo de inundación,2,,PREP-FL-Spanish Quizzes 19.19.
"En el sector de transacciones inmobiliarias, las inspecciones de organismos destructores de la madera deberán ser efectuadas por",un inspector de construcción con licencia,un tasador de edificios con licencia o certificado,un inspector de una empresa de control de plagas con licencia,cualquiera de los anteriores,3,,PREP-FL-Spanish Quizzes 19.20.
¿Cuál de los siguientes profesionales involucrados en el negocio inmobiliario está más preocupado por la gestión de bienes raíces para los clientes?,corredores y agentes,administradores de propiedades,gestores inmobiliarios corporativos,tasadores,2,,PREP-FL-Spanish Quizzes P.1.
Los bienes raíces se pueden definir como:,tierras y todos los bienes contenidos en ellas,tierras no mejoradas,la tierra y todo lo que está permanentemente unido a ella,"derechos aéreos, superficiales y subterráneos",3,,PREP-FL-Spanish Quizzes P.2.
¿Cuál de los siguientes se incluye en el conjunto de derechos inherentes a la propiedad?,tributar,invadir,poseer,heredar,3,,PREP-FL-Spanish Quizzes P.3.
La prueba primordial de si un artículo es un accesorio o una propiedad personal es,si el propietario es propietario de la propiedad a la que se adhiere el artículo,cómo se describe en un contrato de compraventa o arrendamiento,lo que indican los registros de título en la propiedad,cómo define el comprador el artículo,2,,PREP-FL-Spanish Quizzes P.4.
El propietario de una propiedad frente al lago le dice a un pescador que no puede pescar en un bote a menos de cincuenta pies de la costa del propietario. El pescador protesta que el dueño no puede impedirlo. ¿Cuál de las siguientes afirmaciones es verdadera?,el pescador tiene razón porque el agua y la tierra que la sustenta son de propiedad pública,"la prohibición del propietario es válida, ya que el terreno subyacente pertenece a las propiedades colindantes en medio del lago","el propietario puede impedir que el pescador pesque a menos de diez pies, pero no más allá",la prohibición del propietario es válida si todos los propietarios frente al lago están de acuerdo con ella,1,,PREP-FL-Spanish Quizzes P.5.
La característica distintiva de un patrimonio simple de cuota defactible es que,sólo dura toda la vida del fallecido,no tiene restricciones ni condiciones de uso,puede volver a un otorgante si cambia el uso prescrito,es de duración limitada,3,,PREP-FL-Spanish Quizzes P.6.
La dote se puede definir mejor como:,una concesión de inmunidad de ejecución hipotecaria extendida a un reclamante de vivienda familiar,el interés patrimonial vitalicio de una esposa en los bienes de su esposo,exención de la vivienda familiar del esposo,un otorgante que dota bienes a los herederos,2,,PREP-FL-Spanish Quizzes P.7.
Una característica distintiva de una tenencia conjunta es que los copropietarios,puede optar por tener cualquier porcentaje de propiedad en la propiedad,no pueden legar su interés a una parte ajena a la tenencia,poseer porciones físicas separadas de la tierra,no puede arrendar la propiedad,2,,PREP-FL-Spanish Quizzes P.8.
"Los intereses en un condominio difieren de los de una cooperativa, en que","un incumplimiento por parte del propietario de un condominio puede causar una ejecución hipotecaria de toda la propiedad en lugar de una sola unidad, como en el caso de una cooperativa","el propietario del condominio es propietario de los elementos comunes y del espacio aéreo, mientras que el propietario de la cooperativa es propietario solo del apartamento","el propietario de la cooperativa posee acciones en la asociación cooperativa, mientras que el propietario del condominio simplemente posee bienes inmuebles","el propietario de la cooperativa debe pagar una parte proporcional de los gastos de la cooperativa, así como el alquiler",3,,PREP-FL-Spanish Quizzes P.9.
"Hay dos propiedades contiguas. Una servidumbre permite a la propiedad A utilizar el camino de acceso que pertenece a la propiedad B. En esta situación, se dice que la propiedad B es ¿cuál de las siguientes en relación con la propiedad A?",conventillo dominante,inquilino subordinado,patrimonio sirviente,inquilino vitalicio condicional,3,,PREP-FL-Spanish Quizzes P.10.
"Los registros de título de una propiedad revelan varios gravámenes registrados: un gravamen judicial de un año de antigüedad; un gravamen mecánico que data de hace dos años; un gravamen fiscal de evaluación especial registrado el mes pasado; y un primer gravamen hipotecario registrado hace cinco años. En caso de ejecución hipotecaria, ¿cuál de estos gravámenes se pagará primero?",Gravamen de primera hipoteca,Gravamen fiscal de evaluación especial,Gravamen del mecánico,Gravamen judicial,2,,PREP-FL-Spanish Quizzes P.11.
Un prestamista puede poner fin a los procedimientos de ejecución hipotecaria si el prestatario incumplidor ejecuta,una hipoteca envolvente,una litispendencia,una renuncia a la redención,una escritura en lugar de una ejecución hipotecaria,4,,PREP-FL-Spanish Quizzes P.12.
"Una persona ha ocupado una propiedad durante siete años y nadie ha intentado desalojarla o coocupar la parcela. En este caso, la persona podría basar un reclamo de propiedad legal en",su servidumbre prescriptiva,registros de títulos,aviso constructivo de posesión,arrendamiento en varios,3,,PREP-FL-Spanish Quizzes P.13.
"Una persona desea transferir todos y cada uno de los intereses en una propiedad a otra con plenas garantías contra gravámenes, gravámenes o cualquier otro defecto de título en la propiedad. Lo más probable es que esta parte utilice ¿cuál de los siguientes tipos de escrituras?",Una escritura de renuncia,Una escritura de garantía general,Una escritura en lugar de una orden judicial,Escritura de un tutor,2,,PREP-FL-Spanish Quizzes P.14.
¿A cuál de los siguientes se refiere la cadena de títulos de una propiedad?,Un resumen de la condición y comerciabilidad del título,La genealogía de los herederos sucesivos de una propiedad,"La lista de todos los gravámenes y nubes actuales ""encadenados"" al título",Una cronología de los sucesivos propietarios de registros,4,,PREP-FL-Spanish Quizzes P.15.
Una entidad gubernamental toma el título de una propiedad arrendada por medio de un dominio eminente. ¿Qué pasa con el contrato de arrendamiento?,se extingue,sigue vigente,se renueva automáticamente al cierre por su plazo original,"se traslada con el propietario a una nueva propiedad, si se compra en el plazo de un año",1,,PREP-FL-Spanish Quizzes P.16.
La Ley de Propietarios e Inquilinos Residenciales de Florida intenta fundamentalmente,"promover los derechos de los inquilinos, especialmente en caso de incumplimiento de los contratos de arrendamiento",estandarizar las tarifas de alquiler,impedir el uso de disposiciones de arrendamiento injustas,minimizar el aumento de los alquileres en las zonas económicamente deprimidas,3,,PREP-FL-Spanish Quizzes P.17.
Un objetivo primordial de la zonificación residencial es,regular las tasas de apreciación y depreciación de las residencias,promover el valor y el uso planificado de la tierra de un vecindario,"elimine los usos no conformes, las variaciones y las excepciones especiales",dispersar la intensidad del uso,2,,PREP-FL-Spanish Quizzes P.18.
"Originalmente se construyó una tienda en una zona comercial. Desde entonces, la zona se ha convertido en una zona residencial. Las autoridades de zonificación permiten el uso, muy probablemente como",una varianza,una excepción especial,un uso ilegal no conforme,un uso legal no conforme,4,,PREP-FL-Spanish Quizzes P.19.
Las autoridades llevan a cabo una planificación integral del uso de la tierra con el fin de,equilibrar los intereses públicos con los derechos de propiedad individual,impedir que el público ejerza poderes policiales,garantizar condiciones de mercado positivas para los proyectos de desarrollo,limite el crecimiento,1,,PREP-FL-Spanish Quizzes P.20.
El propósito de una descripción legal formal de una propiedad es,eliminar las invasiones,localizar e identificar la propiedad de manera confiable,elimine la posibilidad de error del topógrafo,calificar para el registro del título,2,,PREP-FL-Spanish Quizzes P.21.
Una parcela se describe como el SW 1/4 del N 1/2 del E 1/2 de la Sección 14. ¿Cuál es su superficie?,160 acres,80 acres,40 acres,20 acres,3,,PREP-FL-Spanish Quizzes P.22.
"Un suburbio tiene una creciente necesidad de viviendas unifamiliares, pero el terreno disponible para nuevas construcciones se está agotando. En este caso, es probable que el precio de las viviendas existentes",disminuirá,aumentará,se estabilizará,no mostrará ningún movimiento predecible,2,,PREP-FL-Spanish Quizzes P.23.
La demanda de viviendas en un mercado se expresa mejor en términos de,se requieren pies cuadrados de vivienda,número de contratos firmados con promotores,número de casas listadas en el servicio de listado múltiple,número de familias que buscan vivienda,4,,PREP-FL-Spanish Quizzes P.24.
¿Cuál es la importancia de base de empleo en un mercado inmobiliario?,Da el número básico de personas que necesitarán vivienda,Indica el número de personas en el extremo inferior del espectro de poder adquisitivo,"Impulsa el empleo total y el crecimiento de la población, lo que conduce a la demanda de bienes raíces",Indica el número de personas que quieren entrar en el mercado,3,,PREP-FL-Spanish Quizzes P.25.
El concepto conocido como sustitución establece que:,Los compradores no sustituirán la calidad de una casa por el precio de otra,El costo de reemplazo de un artículo no se puede sustituir por el valor original del artículo,Una nueva mejora sólo aumentará el valor de mercado en la medida del costo de una mejora similar,Los compradores no pagarán más por una determinada casa de lo que pagarían por otra casa similar,4,,PREP-FL-Spanish Quizzes P.26.
"El ""precio que un vendedor y un comprador dispuestos, informados y sin presiones acuerdan para una propiedad, asumiendo un precio en efectivo y una exposición razonable de la propiedad al mercado"" describe cuál de los siguientes conceptos de valor.",El mejor y más alto valor,Valor de sustitución,Conveniencia,Valor de mercado,4,,PREP-FL-Spanish Quizzes P.27.
Un edificio de almacén carece de suficiente altura de techo para el funcionamiento de carretillas elevadoras modernas. Este es un ejemplo de,uso no conforme,obsolescencia funcional,mejora excesiva,obsolescencia económica,2,,PREP-FL-Spanish Quizzes P.28.
"Para obtener valor utilizando el enfoque de capitalización de ingresos, se debe",dividir la tasa de capitalización por el ingreso neto,multiplicar el ingreso neto por la tasa de capitalización,dividir la tasa de capitalización entre el ingreso neto,multiplicar el flujo de caja por la tasa de capitalización,3,,PREP-FL-Spanish Quizzes P.29.
"Un edificio de oficinas se alquila por $600,000, tiene gastos de $400,000 y un flujo de caja de $100,000. El multiplicador de renta bruta prevaleciente es 8. Usando el GRM, ¿cuál es el valor del edificio?","$800,000","$1,600,000","$3,200,000","$4,800,000",4,,PREP-FL-Spanish Quizzes P.30.
"Un propietario obtiene un préstamo y le da al acreedor hipotecario una hipoteca sobre la propiedad como garantía. El deudor hipotecario/propietario retiene el título de la propiedad, y el acreedor hipotecario registra un gravamen. Este es un ejemplo de",intermediación,contratación por escritura,subordinación,hipotecación,4,,PREP-FL-Spanish Quizzes P.31.
Una característica importante de un pagaré es que,es asignable,debe estar garantizado por una garantía,no es un instrumento negociable,debe registrarse para que sea ejecutable,1,,PREP-FL-Spanish Quizzes P.32.
Se requiere que un prestamista divulgue los costos de cierre estimados para cumplir con,la Ley de Igualdad de Oportunidades de Crédito,Leyes de veracidad en los préstamos,Leyes Federales de Vivienda Justa,la Ley de Procedimientos de Liquidación de Bienes Inmuebles,4,,PREP-FL-Spanish Quizzes P.33.
"Las organizaciones del mercado secundario de hipotecas hacen todo lo siguiente, EXCEPTO",Garantizar el cumplimiento de las hipotecas,Compre grupos de hipotecas de prestamistas primarios,Vender valores basados en hipotecas conjuntas,originar directamente los préstamos,4,,PREP-FL-Spanish Quizzes P.34.
La amortización negativa de un préstamo se produce siempre que,los pagos mensuales son solo de intereses,un pago no paga el monto total de los intereses adeudados,el saldo del principal del préstamo está disminuyendo,la tasa de interés aumenta en un préstamo de tasa ajustable,2,,PREP-FL-Spanish Quizzes P.35.
"Un prestatario gana $3,000 al mes y realiza pagos de $500 con tarjeta de crédito y notas de automóvil. Un prestamista convencional requiere una relación de ingresos del 27%. ¿Qué monto mensual para gastos de vivienda (capital, intereses, impuestos, seguro) permitirá el prestamista que esta persona tenga para calificar para un préstamo hipotecario convencional?",$810,$675,$972,"$1,040",1,,PREP-FL-Spanish Quizzes P.36.
"Un préstamo de $250,000 con solo intereses tiene una tasa del 7%. Los pagos mensuales son","$1,750","$1,458","$17,500",No se puede determinar sin datos sobre los plazos del préstamo,2,,PREP-FL-Spanish Quizzes P.37.
"Un prestamista está cobrando 2.75 puntos en un préstamo de $240,000. ¿Cuánto debe pagar el prestatario por los puntos?",$550,"$5,500","$6,600",$660,3,,PREP-FL-Spanish Quizzes P.38.
¿Cuál de las siguientes afirmaciones es generalmente cierta para una inversión inmobiliaria?,"Cuanto más bajo sea el precio, menor será la liquidez","Cuanto mayor sea el rendimiento, mayor será el riesgo","Cuanta más gestión, menos retorno","Cuanta más liquidez, mayor rentabilidad",2,,PREP-FL-Spanish Quizzes P.39.
La ganancia patrimonial en la venta de una inversión se computa de la siguiente manera:,base inicial más ganancia,precio de venta menos base inicial,ingresos netos por ventas menos la base inicial,ingresos netos por ventas menos base ajustada,4,,PREP-FL-Spanish Quizzes P.40.
La fórmula para calcular el rendimiento sobre el capital es,flujo de efectivo dividido por capital,rendimiento requerido multiplicado por el ingreso bruto,utilidad operativa neta dividida por el patrimonio neto,el flujo de caja multiplicado por la tasa de capitalización,1,,PREP-FL-Spanish Quizzes P.41.
"Mary Bright compró una casa por $80,000, pagando $10,000 de entrada y tomando un préstamo hipotecario de $70,000. Al año siguiente le pusieron un techo nuevo, a un costo de 2,000 dólares. ¿Cuál es la base ajustada de Mary en la casa si ahora vende la casa por $300,000?","$12,000","$218,000","$230,000","$82,000",4,,PREP-FL-Spanish Quizzes P.42.
"Un edificio de oficinas tiene un ingreso potencial de $500,000 y una vacante del 10%. Sus facturas pagadas en efectivo suman un total de $300,000 y la depreciación anual es de $5,000. Los pagos del préstamo ascienden a un total de $100,000. ¿Cuál es el flujo de caja antes de impuestos de la propiedad?","$45,000","$50,000","$150,000","$155,000",2,,PREP-FL-Spanish Quizzes P.43.
"Se compra una propiedad por $200,000. Las mejoras representan el 75% del valor. Dado un plazo de depreciación de 39 años, ¿cuál es el gasto anual de depreciación?","$3,846","$5,128","$6,410","$8,294",1,,PREP-FL-Spanish Quizzes P.44.
"Se compra una propiedad de ingresos por $500,000. El ingreso bruto es de $100,000 y el ingreso operativo neto es de $60,000. El flujo de caja es de $10,000. ¿Qué es el retorno de la inversión (ROI)?",2.00%,12%,10.00%,60.00%,2,,PREP-FL-Spanish Quizzes P.45.
¿Cuál de las siguientes es la fórmula para obtener la base imponible de una jurisdicción?,El impuesto total requerido dividido por los valores de tasación,El total de todos los valores tasados menos las exenciones,El presupuesto anual multiplicado por la tasa impositiva,El presupuesto anual dividido por la tasa de amillaramiento,2,,PREP-FL-Spanish Quizzes P.46.
El propósito de una exención del impuesto sobre la vivienda familiar es,eximir a los propietarios de la tributación ad valorem,para ofrecer una reducción de impuestos sobre una residencia principal,Animar a los propietarios a financiar sus residencias principales,eximir a los propietarios de viviendas habituales que alquilen sus inmuebles,2,,PREP-FL-Spanish Quizzes P.47.
La factura de impuestos de un propietario de vivienda para un distrito fiscal se deriva de,dividiendo la base imponible por los ingresos necesarios del distrito,multiplicando el tipo impositivo por el valor de tasación del inmueble,multiplicando la tasa impositiva por el valor imponible del inmueble,multiplicando la tasa de millaje por el factor de compensación,3,,PREP-FL-Spanish Quizzes P.48.
"El pueblo de Parrish tiene un presupuesto anual de $20,000,000 para ser financiado por los impuestos de propiedades. Las tasaciones son de $400,000,000 y las exenciones suman $25,000,000. ¿Cuál debe ser la tasa impositiva para financiar el presupuesto?",4.70%,5.33%,5.00%,11.25%,2,,PREP-FL-Spanish Quizzes P.49.
"Un proyecto de dragado de un canal costará $100,000. Hay 40 propiedades a lo largo del canal y otras 40 al otro lado de la calle del canal. El metraje total del canal a dragar es de 2,500 pies. ¿Cuánto será la tasación de una propiedad de 150 pies en el canal","$1,250","$2,500","$3,000","$6,000",4,,PREP-FL-Spanish Quizzes P.50.
"Un posible comprador de vivienda ofrece comprar una casa si el vendedor acepta pagar los puntos de financiamiento al cierre. El vendedor recibe la oferta, la firma y se la da a su agente para que se la entregue. En este punto, el estado de la oferta es",un contrato válido,un contrato inválido,sigue siendo una oferta,una oferta no válida,3,,PREP-FL-Spanish Quizzes P.51.
Uno de los objetivos de la ley de fraudes es,establecer plazos para impugnar las disposiciones del contrato,exigir que ciertos traspasos se hagan por escrito,evite las cesiones fraudulentas de los acuerdos de listado,hacer que todos los acuerdos verbales sean inaplicables,2,,PREP-FL-Spanish Quizzes P.52.
Un comprador acepta todos los términos de la oferta del vendedor y envía un aviso de aceptación al vendedor. El vendedor ahora le dice al comprador que el trato está cancelado porque se ha enterado de que la casa tenía un precio bajo. ¿Cuál de las siguientes afirmaciones es verdadera?,El comprador debe ofrecer el nuevo precio para obtener la propiedad,El vendedor puede hacer una contraoferta,Se cancela el contrato,El comprador tiene un contrato vinculante,4,,PREP-FL-Spanish Quizzes P.53.
"Un director le revela al agente de venta que debe vender una propiedad dentro de dos meses para evitar un problema financiero. Casi siete semanas después, el agente de un comprador se entera de la dificultad del vendedor por el agente de venta y aconseja a su comprador que presente una oferta por el 80% del precio de lista. El comprador cumple y el vendedor acepta la oferta. ¿Cuál de las siguientes afirmaciones es verdadera?",El agente del comprador ha violado los deberes fiduciarios que se le deben al cliente,El agente de venta ha violado los deberes fiduciarios que se le deben al cliente,El agente del comprador ha violado los deberes fiduciarios que se le deben al cliente,El agente de venta ha violado los deberes fiduciarios que se le deben al cliente,4,,PREP-FL-Spanish Quizzes P.54.
Un agente del propietario le muestra a un comprador un edificio de apartamentos. El comprador interroga al agente sobre si alguna pintura agrietada contiene plomo. El mejor curso de acción del agente es,contrato para volver a pintar el área agrietada,asegure al comprador que la pintura no contiene plomo,sugiera al comprador que haga una oferta de precio más bajo para cubrir el posible problema,informar al vendedor de la consulta y probar la pintura,4,,PREP-FL-Spanish Quizzes P.55.
Un tipo de relación de agencia que es ilegal en Florida es,una sola agencia,doble agencia,agencia compradora,falta de representación,2,,PREP-FL-Spanish Quizzes P.56.
¿Cuándo debe un corredor de transacciones revelar su relación de agencia a los principales de la transacción?,Antes de recibir cualquier oferta,Una vez finalizado el acuerdo de cotización,No se requiere divulgación,En el contacto inicial de cualquier tipo con cualquiera de los principales,3,,PREP-FL-Spanish Quizzes P.57.
"Un agente obtiene un listado que garantiza compensación por la contratación de un cliente, siempre que el agente sea la causa de la contratación. Este agente ha entrado en un(a)",acuerdo exclusivo de derecho de venta,contrato de agencia exclusiva,listado abierto,listado neto,3,,PREP-FL-Spanish Quizzes P.58.
"Un arrendador promete compensar a un corredor por conseguir un inquilino, siempre que el hermano del arrendador decida no alquilar la propiedad en el plazo de un mes. Este sería un ejemplo de a(n)",contrato exclusivo de derecho de arrendamiento,contrato de agencia exclusiva,listado abierto,listado neto,2,,PREP-FL-Spanish Quizzes P.59.
El monto de una comisión de corretaje de bienes raíces está determinado por,pautas de la ley de licencias estatales,negociación con el cliente,la Junta de Agentes Inmobiliarios,acuerdo entre corredores competidores,2,,PREP-FL-Spanish Quizzes P.60.
"La Ley de Divulgación de Relaciones de Corretaje se aplica a las transacciones que involucran todos los siguientes tipos de propiedad, EXCEPTO",propiedades comerciales,propiedades agrícolas de diez acres o menos,Propiedades residenciales con cuatro o menos unidades de vivienda,Propiedades no mejoradas zonificadas para cuatro o menos unidades residenciales,1,,PREP-FL-Spanish Quizzes P.61.
Un licenciatario de Florida que represente a un propietario como agente único debe tener cuidado de,evitar una oferta demasiado cara que cause remordimiento o demandas al comprador,presentar cualquier oferta que un comprador decida hacer,revelar qué precio aceptará el propietario,evitar completar una oferta que contenga contingencias,2,,PREP-FL-Spanish Quizzes P.62.
Un ejemplo de conversión es,depositar fondos de depósito en garantía en una cuenta operativa comercial,gastar un depósito del cliente en una fianza para la agencia,gastar los ingresos operativos de un apartamento en reparaciones de techos,depositar una comisión en una cuenta de depósito en garantía,2,,PREP-FL-Spanish Quizzes P.63.
Tres agencias cobran tasas de comisión idénticas por la intermediación de propiedades de oficinas en Phoenix. ¿Cuál de las siguientes afirmaciones es verdadera?,Esta es una práctica comercial perfectamente legítima,Los corredores han incurrido en una colusión legal,Los corredores han asignado el mercado de Phoenix,Los corredores han fijado precios ilegalmente,1,,PREP-FL-Spanish Quizzes P.64.
"El propietario de un negocio insiste en un precio por su empresa que excede el valor de los activos tangibles, alegando que se trata de una empresa familiar conocida con una clientela leal. El exceso de valor se conoce como",la prima del comprador,buena voluntad,el factor de riesgo,el margen de ganancia,2,,PREP-FL-Spanish Quizzes P.65.
Un agente informa a los propietarios de un área que la disminución en el valor de las propiedades en los últimos cinco años se debe a la afluencia de familias minoritarias. Sugiere que la tendencia continuará y les aconseja que vendan antes de que sea demasiado tarde. Este agente es probablemente culpable de,coaccion inmobilaria (blockbusting),líneas rojas,tergiversación discriminatoria,tergiversación negligente,1,,PREP-FL-Spanish Quizzes P.66.
"Un agente pasa dos horas con un comprador minoritario y luego le muestra cinco propiedades disponibles en toda la ciudad. Más tarde, una pareja minoritaria igualmente calificada ingresa a la oficina. El agente pasa veinte minutos con la pareja, les da el libro de la MLS para que lo revisen y los anima a pasar por los listados de camino a casa. Si les gusta algo, deben regresar al día siguiente para discutir los términos. Este agente podría ser responsable de",tergiversación,dirección,prestación de servicios desiguales,nada,3,,PREP-FL-Spanish Quizzes P.67.
"Un propietario de repente retira una propiedad del mercado después de escuchar del agente que una parte minoritaria ha hecho una oferta de precio completo. Luego, el agente regresa a la parte minoritaria e informa que el vendedor ha decidido esperar hasta el próximo año para vender la casa. ¿Quién, si es que hay alguien, ha violado las leyes de vivienda justa",Tanto el propietario como el agente,El propietario,El agente,Nadie,1,,PREP-FL-Spanish Quizzes P.68.
"Un propietario completa un contrato para vender su propiedad. Antes de cerrar, tiene problemas financieros y asigna el contrato a su deudor hipotecario. ¿Cuál de las siguientes afirmaciones es verdadera?",El propietario ha incumplido,El comprador puede demandar para anular la hipoteca,La cesión solo puede surtir efecto después del cierre,El contrato de compraventa sigue siendo válido,4,,PREP-FL-Spanish Quizzes P.69.
Los compradores y vendedores confían en las cuentas de depósito en garantía para,permitir que un fiduciario externo maneje los fondos,tener acceso a los fondos sin interferencia del corredor,evitar que el corredor reciba una comisión hasta después del cierre,ganan el mismo interés sobre sus fondos,1,,PREP-FL-Spanish Quizzes P.70.
Una opción de compra caduca. El arrendador se compromete a prorrogarlo a cambio de un precio más alto. El titular de la opción afirma que puede ejercer la opción dentro del período de rescate. ¿Cuál es la verdad?,El arrendador debe cumplir con la opción y vender de inmediato,"El arrendador puede extender el plazo de la opción, pero no puede aumentar el precio","El arrendador debe extender la opción, pero se le permite aumentar el precio","El arrendador no tiene ninguna obligación, ya que las opciones no tienen un período de rescate",4,,PREP-FL-Spanish Quizzes P.71.
RESPA requiere procedimientos de cierre específicos siempre que,el préstamo debe ser garantizado,el préstamo se venderá a la FNMA,la propiedad comercial será comprada por FHLMC,un prestatario no entiende completamente los costos de cierre,2,,PREP-FL-Spanish Quizzes P.72.
"Cuando un artículo se prorratea entre el comprador y el vendedor en una declaración de liquidación, el oficial de cierre debe",debitar al comprador y al vendedor,acreditar al comprador y al vendedor,débito y crédito tanto del comprador como del vendedor,debitar a una de las partes y acreditar a la otra,4,,PREP-FL-Spanish Quizzes P.73.
¿Cuáles de los siguientes conceptos se pagan a mes vencido?,Impuestos y seguros,Rentas e intereses,Impuestos e intereses,Alquileres y seguros,3,,PREP-FL-Spanish Quizzes P.74.
